startDateTime,site_no,tz_cd,NH4_mgL_remark_cd,NH4_mgL,NH4_mgL_dqi_cd,NH4_mgL_rpt_level_va,NH4_mgL_rpt_lev_cd,NO2_mgL_remark_cd,NO2_mgL,NO2_mgL_dqi_cd,NO2_mgL_rpt_lev_va,NO2_mgL_rpt_lev_cd,NO3_NO2_mgL_remark_cd,NO3_NO2_mgL,NO3_NO2_mgL_dqi_cd,NO3_NO2_mgL_rpt_lev_va,NO3_NO2_mgL_rpt_lev_cd,Ortho_PO4_mgL_remark_cd,Ortho_PO4_mgL,Ortho_PO4_mgL_dqi_cd,Ortho_PO4_mgL_rpt_lev_va,Ortho_PO4_mgL_rpt_lev_cd,TDN_mgL_remark_cd,TDN_mgL,TDN_mgL_dqi_cd,TDN_mgL_rpt_lev_va,TDN_mgL_rpt_lev_cd,Chla_ugL_remark_cd,Chla_ugL,Chla_ugL_dqi_cd,Chla_ugL_rpt_lev_va,Chla_ugL_rpt_lev_cd,Phaeo_ugL_remark_cd,Phaeo_ugL,Phaeo_ugL_dqi_cd,Phaeo_ugL_rpt_lev_va,Phaeo_ugL_rpt_lev_cd,DOC_mgL_remark_cd,DOC_mgL,DOC_mgL_dqi_cd,DOC_mgL_rpt_lev_va,DOC_mgL_rpt_lev_cd,A254_remark_cd,A254,A254_dqi_cd,A254_rpt_lev_va,A254_rpt_lev_cd,SUVA_remark_cd,SUVA,SUVA_dqi_cd,SUVA_rpt_lev_va,SUVA_rpt_lev_cd
2017-09-19T23:39:00Z,11455350,UTC,NA,0.15,R,0.01,DLDQC,NA,0.011,R,0.001,DLDQC,NA,0.112,R,0.04,DLDQC,NA,0.061,R,0.004,DLDQC,NA,0.38,R,0.05,DLDQC,NA,1.4,R,0.1,MRL,NA,1.5,R,0.1,MRL,NA,1.8,R,0.3,LRL,NA,0.061,R,0.0097,MDL,NA,3.3,R,NA,NA
2017-10-11T18:15:00Z,11455350,UTC,NA,0.2,R,0.01,DLDQC,NA,0.014,R,0.001,DLDQC,NA,0.169,R,0.04,DLDQC,NA,0.054,R,0.004,DLDQC,NA,0.48,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,R,0.3,LRL,NA,0.045,R,0.009674,MDL,NA,2.4,R,NA,NA
2017-10-12T01:45:00Z,11455350,UTC,NA,0.21,R,0.01,DLDQC,NA,0.015,R,0.001,DLDQC,NA,0.168,R,0.04,DLDQC,NA,0.054,R,0.004,DLDQC,NA,0.46,R,0.05,DLDQC,E,1.9,R,0.1,MRL,E,2.3,R,0.1,MRL,NA,1.6,R,0.3,LRL,NA,0.045,R,0.009674,MDL,NA,2.8,R,NA,NA
2017-10-24T16:30:00Z,11455350,UTC,NA,0.25,R,0.01,DLDQC,NA,0.021,R,0.001,DLDQC,NA,0.222,R,0.04,DLDQC,NA,0.065,R,0.004,DLDQC,NA,0.61,R,0.05,DLDQC,NA,1.6,R,0.1,MRL,NA,1.6,R,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-11-21T18:15:00Z,11455350,UTC,NA,0.2,R,0.01,DLDQC,NA,0.01,R,0.001,DLDQC,NA,0.34,R,0.04,DLDQC,NA,0.07,R,0.004,DLDQC,NA,0.72,R,0.05,DLDQC,NA,0.9,R,0.1,MRL,NA,1.5,R,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2017-12-14T19:15:00Z,11455350,UTC,NA,0.28,R,0.01,DLDQC,NA,0.01,R,0.001,DLDQC,NA,0.26,R,0.04,DLDQC,NA,0.06,R,0.004,DLDQC,NA,0.68,R,0.05,DLDQC,NA,1.3,R,0.1,MRL,NA,1.3,R,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-02-13T19:45:00Z,11455350,UTC,NA,0.18,R,0.01,DLDQC,NA,0.01,R,0.001,DLDQC,NA,0.28,R,0.04,DLDQC,NA,0.07,R,0.004,DLDQC,NA,0.7,R,0.05,DLDQC,NA,2.6,R,0.1,MRL,NA,3.5,R,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-17T22:30:00Z,11455350,UTC,NA,0.22,R,0.01,DLDQC,NA,0.028,R,0.001,DLDQC,NA,0.209,R,0.04,DLDQC,NA,0.094,R,0.004,DLDQC,NA,0.59,R,0.05,DLDQC,E,1.4,R,0.1,MRL,NA,1.3,R,0.1,MRL,NA,2.3,R,0.3,LRL,NA,0.064,R,0.0097,MDL,NA,2.7,R,NA,NA
2018-05-30T16:25:00Z,11455350,UTC,NA,0.23,R,0.01,DLDQC,NA,0.031,R,0.001,DLDQC,NA,0.242,R,0.04,DLDQC,NA,0.072,R,0.004,DLDQC,NA,0.58,R,0.05,DLDQC,E,1,R,0.1,MRL,NA,1.3,R,0.1,MRL,NA,1.9,R,0.3,LRL,NA,0.051,R,0.00245,MDL,NA,2.6,R,NA,NA
2018-05-31T00:20:00Z,11455350,UTC,NA,0.02,R,0.01,DLDQC,NA,0.018,R,0.001,DLDQC,NA,0.141,R,0.04,DLDQC,NA,0.149,R,0.004,DLDQC,NA,0.35,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,R,0.3,LRL,NA,0.052,R,0.00245,MDL,NA,2.6,R,NA,NA
2018-07-26T17:05:00Z,11455350,UTC,NA,0.08,R,0.01,DLDQC,NA,0.017,R,0.001,DLDQC,NA,0.127,R,0.04,DLDQC,NA,0.078,R,0.004,DLDQC,NA,0.36,R,0.05,DLDQC,E,2.1,R,0.1,MRL,NA,1.9,R,0.1,MRL,NA,1.9,R,0.3,LRL,NA,0.05,R,0.0025,MDL,NA,2.6,R,NA,NA
2018-10-17T22:25:00Z,11455350,UTC,NA,0.21,R,0.01,DLDQC,NA,0.03,R,0.001,DLDQC,NA,0.334,R,0.04,DLDQC,NA,0.087,R,0.004,DLDQC,NA,0.66,R,0.05,DLDQC,E,0.9,R,0.1,MRL,NA,0.8,R,0.1,MRL,NA,1.7,R,0.3,LRL,NA,0.045,R,0.0097,MDL,NA,2.5,R,NA,NA
2015-09-10T16:00:00Z,11455420,UTC,NA,0.1,R,0.01,DLDQC,NA,0.03,R,0.001,DLDQC,NA,0.347,R,0.04,DLDQC,NA,0.103,R,0.004,DLDQC,NA,0.76,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,R,0.3,LRL,NA,0.052,R,0.00967,MDL,NA,2.2,R,NA,NA
2015-09-14T16:00:00Z,11455420,UTC,NA,0.07,R,0.01,DLDQC,NA,0.025,R,0.001,DLDQC,NA,0.371,R,0.04,DLDQC,NA,0.107,R,0.004,DLDQC,NA,0.63,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,R,0.3,LRL,NA,0.055,R,0.00967,MDL,NA,2.8,R,NA,NA
2015-10-21T15:55:00Z,11455420,UTC,NA,0.19,R,0.01,DLDQC,NA,0.048,R,0.001,DLDQC,NA,0.501,R,0.04,DLDQC,NA,0.098,R,0.004,DLDQC,NA,0.87,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.8,R,0.3,LRL,NA,0.037,R,0.00967,MDL,NA,2.1,R,NA,NA
2016-04-18T16:30:00Z,11455420,UTC,NA,0.21,R,0.01,DLDQC,NA,0.009,R,0.001,DLDQC,NA,0.186,R,0.04,DLDQC,NA,0.056,R,0.004,DLDQC,NA,0.57,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,R,0.3,LRL,NA,0.052,R,0.00967,MDL,NA,2.4,R,NA,NA
2016-07-13T16:40:00Z,11455420,UTC,NA,0.17,R,0.01,DLDQC,NA,0.014,R,0.001,DLDQC,NA,0.152,R,0.04,DLDQC,NA,0.051,R,0.004,DLDQC,NA,0.46,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,R,0.3,LRL,NA,0.046,R,0.00967,MDL,NA,2.4,R,NA,NA
2018-05-31T00:50:00Z,11455420,UTC,NA,0.25,R,0.01,DLDQC,NA,0.031,R,0.001,DLDQC,NA,0.267,R,0.04,DLDQC,NA,0.069,R,0.004,DLDQC,NA,0.64,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,R,0.3,LRL,NA,0.048,R,0.00245,MDL,NA,2.2,R,NA,NA
2018-10-17T00:00:00Z,11455420,UTC,NA,0.19,R,0.01,DLDQC,NA,0.028,R,0.001,DLDQC,NA,0.313,R,0.04,DLDQC,NA,0.084,R,0.004,DLDQC,NA,0.62,R,0.05,DLDQC,E,1,R,0.1,MRL,NA,1,R,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-16T17:40:00Z,11311300,UTC,NA,0.04,R,0.01,DLDQC,NA,0.004,R,0.001,DLDQC,NA,0.399,R,0.04,DLDQC,NA,0.107,R,0.004,DLDQC,NA,0.57,R,0.05,DLDQC,E,1.6,R,0.1,MRL,NA,1.5,R,0.1,MRL,NA,2.5,R,0.3,LRL,NA,0.075,R,0.0097,MDL,NA,3,R,NA,NA
2018-07-25T16:10:00Z,11311300,UTC,NA,0.02,R,0.01,DLDQC,NA,0.004,R,0.001,DLDQC,NA,0.243,R,0.04,DLDQC,NA,0.104,R,0.004,DLDQC,NA,0.46,R,0.05,DLDQC,NA,3.9,R,0.1,MRL,NA,2.1,R,0.1,MRL,NA,2.7,R,0.3,LRL,NA,0.077,R,0.0097,MDL,NA,2.8,R,NA,NA
2018-10-18T21:50:00Z,11311300,UTC,NA,0.06,R,0.01,DLDQC,NA,0.014,R,0.001,DLDQC,NA,NA,NA,NA,NA,NA,0.317,R,0.004,DLDQC,NA,2.38,R,0.05,DLDQC,E,2.4,R,0.1,MRL,NA,1.1,R,0.1,MRL,NA,3,R,0.3,LRL,NA,0.078,R,0.0025,MDL,NA,2.6,R,NA,NA
2018-10-19T22:41:00Z,11447830,UTC,NA,0.88,R,0.01,DLDQC,NA,0.009,R,0.001,DLDQC,NA,0.146,R,0.04,DLDQC,NA,0.122,R,0.004,DLDQC,NA,1.16,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-09-10T20:36:00Z,11313434,UTC,NA,0.02,R,0.01,DLDQC,NA,0.01,R,0.001,DLDQC,NA,0.197,R,0.04,DLDQC,NA,0.087,R,0.004,DLDQC,NA,0.45,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,R,0.3,LRL,NA,0.073,R,0.00967,MDL,NA,2.8,R,NA,NA
2015-09-14T19:09:00Z,11313434,UTC,NA,0.03,R,0.01,DLDQC,NA,0.007,R,0.001,DLDQC,NA,0.179,R,0.04,DLDQC,NA,0.086,R,0.004,DLDQC,NA,0.39,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,R,0.3,LRL,NA,0.073,R,0.00967,MDL,NA,3,R,NA,NA
2015-10-21T21:30:00Z,11313434,UTC,NA,0.02,R,0.01,DLDQC,NA,0.005,R,0.001,DLDQC,NA,0.202,R,0.04,DLDQC,NA,0.095,R,0.004,DLDQC,NA,0.37,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,R,0.3,LRL,NA,0.073,R,0.00967,MDL,NA,2.9,R,NA,NA
2016-04-18T21:50:00Z,11313434,UTC,NA,0.03,R,0.01,DLDQC,NA,0.006,R,0.001,DLDQC,NA,0.376,R,0.04,DLDQC,NA,0.073,R,0.004,DLDQC,NA,0.67,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3,R,0.6,LRL,NA,0.151,R,0.00967,MDL,NA,3.5,R,NA,NA
2016-07-13T19:50:00Z,11313434,UTC,<,0.01,R,0.01,DLDQC,NA,0.004,R,0.001,DLDQC,NA,0.054,R,0.04,DLDQC,NA,0.052,R,0.004,DLDQC,NA,0.17,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,R,0.3,LRL,NA,0.065,R,0.00967,MDL,NA,2.9,R,NA,NA
2015-09-10T21:53:00Z,11313431,UTC,NA,0.02,R,0.01,DLDQC,NA,0.005,R,0.001,DLDQC,NA,0.138,R,0.04,DLDQC,NA,0.092,R,0.004,DLDQC,NA,0.37,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,R,0.3,LRL,NA,0.077,R,0.00967,MDL,NA,3,R,NA,NA
2015-09-10T22:15:00Z,11313431,UTC,NA,0.06,R,0.01,DLDQC,NA,0.023,R,0.001,DLDQC,NA,0.263,R,0.04,DLDQC,NA,0.087,R,0.004,DLDQC,NA,0.55,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,R,0.3,LRL,NA,0.06,R,0.00967,MDL,NA,2.7,R,NA,NA
2015-09-14T20:10:00Z,11313431,UTC,NA,0.02,R,0.01,DLDQC,NA,0.004,R,0.001,DLDQC,NA,0.142,R,0.04,DLDQC,NA,0.091,R,0.004,DLDQC,NA,0.35,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,R,0.3,LRL,NA,0.074,R,0.00967,MDL,NA,3,R,NA,NA
2015-10-21T22:43:00Z,11313431,UTC,NA,0.02,R,0.01,DLDQC,NA,0.004,R,0.001,DLDQC,NA,0.139,R,0.04,DLDQC,NA,0.1,R,0.004,DLDQC,NA,0.29,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,R,0.3,LRL,NA,0.074,R,0.00967,MDL,NA,2.9,R,NA,NA
2016-04-18T20:40:00Z,11313431,UTC,NA,0.02,R,0.01,DLDQC,NA,0.005,R,0.001,DLDQC,NA,0.343,R,0.04,DLDQC,NA,0.068,R,0.004,DLDQC,NA,0.61,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1,R,0.6,LRL,NA,0.144,R,0.00967,MDL,NA,3.5,R,NA,NA
2016-07-13T21:00:00Z,11313431,UTC,<,0.01,R,0.01,DLDQC,NA,0.003,R,0.001,DLDQC,NA,0.043,R,0.04,DLDQC,NA,0.057,R,0.004,DLDQC,NA,0.17,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,R,0.3,LRL,NA,0.066,R,0.00967,MDL,NA,2.8,R,NA,NA
2015-09-10T20:58:00Z,11312685,UTC,NA,0.02,R,0.01,DLDQC,NA,0.007,R,0.001,DLDQC,NA,0.179,R,0.04,DLDQC,NA,0.09,R,0.004,DLDQC,NA,0.39,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,R,0.3,LRL,NA,0.073,R,0.00967,MDL,NA,3,R,NA,NA
2015-09-14T19:31:00Z,11312685,UTC,NA,0.02,R,0.01,DLDQC,NA,0.007,R,0.001,DLDQC,NA,0.193,R,0.04,DLDQC,NA,0.093,R,0.004,DLDQC,NA,0.4,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,R,0.3,LRL,NA,0.072,R,0.00967,MDL,NA,3,R,NA,NA
2015-10-21T22:02:00Z,11312685,UTC,NA,0.02,R,0.01,DLDQC,NA,0.006,R,0.001,DLDQC,NA,0.293,R,0.04,DLDQC,NA,0.099,R,0.004,DLDQC,NA,0.46,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.6,R,0.3,LRL,NA,0.076,R,0.00967,MDL,NA,2.9,R,NA,NA
2016-04-18T21:30:00Z,11312685,UTC,NA,0.03,R,0.01,DLDQC,NA,0.007,R,0.001,DLDQC,NA,0.501,R,0.04,DLDQC,NA,0.1,R,0.004,DLDQC,NA,0.79,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9,R,0.6,LRL,NA,0.171,R,0.00967,MDL,NA,3.5,R,NA,NA
2016-07-13T20:10:00Z,11312685,UTC,<,0.01,R,0.01,DLDQC,NA,0.005,R,0.001,DLDQC,NA,0.053,R,0.04,DLDQC,NA,0.049,R,0.004,DLDQC,NA,0.19,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,R,0.3,LRL,NA,0.067,R,0.00967,MDL,NA,3,R,NA,NA
2017-09-18T23:27:00Z,11312685,UTC,NA,0.02,R,0.01,DLDQC,NA,0.007,R,0.001,DLDQC,NA,0.211,R,0.04,DLDQC,NA,0.067,R,0.004,DLDQC,NA,0.38,R,0.05,DLDQC,NA,2.3,R,0.1,MRL,NA,1.5,R,0.1,MRL,NA,2.2,R,0.3,LRL,NA,0.076,R,0.0097,MDL,NA,3.5,R,NA,NA
2018-05-15T23:25:00Z,11312685,UTC,NA,0.02,R,0.01,DLDQC,NA,0.005,R,0.001,DLDQC,NA,0.304,R,0.04,DLDQC,NA,0.083,R,0.004,DLDQC,NA,0.56,R,0.05,DLDQC,E,1.8,R,0.1,MRL,NA,1.3,R,0.1,MRL,NA,3.9,R,0.6,LRL,NA,0.125,R,0.0025,MDL,NA,3.2,R,NA,NA
2018-07-24T20:05:00Z,11312685,UTC,NA,0.02,R,0.01,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.063,R,0.004,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-07-24T20:08:00Z,11312685,UTC,NA,0.02,R,0.01,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.063,R,0.004,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-07-24T20:15:00Z,11312685,UTC,NA,0.01,R,0.01,DLDQC,NA,0.005,R,0.001,DLDQC,NA,0.158,R,0.04,DLDQC,NA,0.066,R,0.004,DLDQC,NA,0.34,R,0.05,DLDQC,NA,5.6,R,0.1,MRL,NA,1.6,R,0.1,MRL,NA,2.2,R,0.3,LRL,NA,0.062,R,0.0025,MDL,NA,2.8,R,NA,NA
2018-10-19T16:15:00Z,11312685,UTC,NA,0.03,R,0.01,DLDQC,NA,0.008,R,0.001,DLDQC,NA,0.294,R,0.04,DLDQC,NA,0.069,R,0.004,DLDQC,NA,0.46,R,0.05,DLDQC,E,1.5,R,0.1,MRL,NA,1,R,0.1,MRL,NA,2,R,0.3,LRL,NA,0.059,R,0.0097,MDL,NA,2.9,R,NA,NA
2020-10-21T20:40:00Z,11312685,UTC,NA,0.02,R,0.02,DLDQC,NA,0.006,R,0.001,DLDQC,NA,0.303,R,0.04,DLDQC,NA,0.083,R,0.004,DLDQC,NA,0.5,R,0.05,DLDQC,NA,0.6,R,0.1,MRL,NA,0.3,R,0.1,MRL,NA,2.2,R,0.3,LRL,NA,0.063,R,0.00245,MDL,NA,2.8,R,NA,NA
2015-09-10T17:02:00Z,11313440,UTC,NA,0.02,R,0.01,DLDQC,NA,0.01,R,0.001,DLDQC,NA,0.239,R,0.04,DLDQC,NA,0.094,R,0.004,DLDQC,NA,0.48,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,R,0.3,LRL,NA,0.063,R,0.00967,MDL,NA,2.7,R,NA,NA
2015-09-10T18:36:00Z,11313440,UTC,<,0.01,R,0.01,DLDQC,NA,0.009,R,0.001,DLDQC,NA,0.211,R,0.04,DLDQC,NA,0.096,R,0.004,DLDQC,NA,0.4,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,R,0.3,LRL,NA,0.064,R,0.00967,MDL,NA,2.9,R,NA,NA
2015-09-14T16:54:00Z,11313440,UTC,NA,0.02,R,0.01,DLDQC,NA,0.01,R,0.001,DLDQC,NA,0.303,R,0.04,DLDQC,NA,0.097,R,0.004,DLDQC,NA,0.51,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,R,0.3,LRL,NA,0.061,R,0.00967,MDL,NA,2.9,R,NA,NA
2015-09-14T17:20:00Z,11313440,UTC,NA,0.02,R,0.01,DLDQC,NA,0.008,R,0.001,DLDQC,NA,0.267,R,0.04,DLDQC,NA,0.095,R,0.004,DLDQC,NA,0.47,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,R,0.3,LRL,NA,0.062,R,0.00967,MDL,NA,2.8,R,NA,NA
2015-10-21T17:43:00Z,11313440,UTC,NA,0.04,R,0.01,DLDQC,NA,0.018,R,0.001,DLDQC,NA,0.417,R,0.04,DLDQC,NA,0.101,R,0.004,DLDQC,NA,0.55,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,R,0.3,LRL,NA,0.055,R,0.00967,MDL,NA,2.7,R,NA,NA
2015-10-21T23:45:00Z,11313440,UTC,NA,0.04,R,0.01,DLDQC,NA,0.014,R,0.001,DLDQC,NA,0.404,R,0.04,DLDQC,NA,0.099,R,0.004,DLDQC,NA,0.53,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,R,0.3,LRL,NA,0.056,R,0.00967,MDL,NA,2.8,R,NA,NA
2016-04-18T19:10:00Z,11313440,UTC,NA,0.04,R,0.01,DLDQC,NA,0.008,R,0.001,DLDQC,NA,0.333,R,0.04,DLDQC,NA,0.062,R,0.004,DLDQC,NA,0.55,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,R,0.6,LRL,NA,0.104,R,0.00967,MDL,NA,3.4,R,NA,NA
2016-07-13T22:40:00Z,11313440,UTC,NA,0.02,R,0.01,DLDQC,NA,0.006,R,0.001,DLDQC,NA,0.186,R,0.04,DLDQC,NA,0.057,R,0.004,DLDQC,NA,0.3,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.1,R,0.3,LRL,NA,0.058,R,0.00967,MDL,NA,2.7,R,NA,NA
2018-07-26T00:00:00Z,11336930,UTC,NA,0.22,R,0.01,DLDQC,NA,0.02,R,0.001,DLDQC,NA,0.127,R,0.04,DLDQC,NA,0.061,R,0.004,DLDQC,NA,0.49,R,0.05,DLDQC,E,1.5,R,0.1,MRL,NA,1.1,R,0.1,MRL,NA,1.7,R,0.3,LRL,NA,0.041,R,0.0097,MDL,NA,2.4,R,NA,NA
2018-10-18T16:15:00Z,11336930,UTC,NA,0.3,R,0.01,DLDQC,NA,0.025,R,0.001,DLDQC,NA,0.284,R,0.04,DLDQC,NA,0.079,R,0.004,DLDQC,NA,0.69,R,0.05,DLDQC,E,0.9,R,0.1,MRL,NA,0.7,R,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2018-05-16T20:30:00Z,11336790,UTC,NA,0.17,R,0.01,DLDQC,NA,0.019,R,0.001,DLDQC,NA,0.175,R,0.04,DLDQC,NA,0.145,R,0.004,DLDQC,NA,NA,NA,NA,NA,E,1.5,R,0.1,MRL,NA,1.8,R,0.1,MRL,NA,2,R,0.3,LRL,NA,0.06,R,0.0097,MDL,NA,2.9,R,NA,NA
2018-07-25T19:40:00Z,11336790,UTC,<,0.01,R,0.01,DLDQC,NA,0.013,R,0.001,DLDQC,NA,0.143,R,0.04,DLDQC,NA,0.047,R,0.004,DLDQC,NA,0.3,R,0.05,DLDQC,NA,11.9,R,0.1,MRL,NA,4.7,R,0.1,MRL,NA,2,R,0.3,LRL,NA,0.051,R,0.0097,MDL,NA,2.6,R,NA,NA
2018-10-18T19:50:00Z,11336790,UTC,NA,0.09,R,0.01,DLDQC,NA,0.028,R,0.001,DLDQC,NA,0.297,R,0.04,DLDQC,NA,0.059,R,0.004,DLDQC,NA,0.51,R,0.05,DLDQC,E,1.4,R,0.1,MRL,NA,1,R,0.1,MRL,NA,2.2,R,0.3,LRL,NA,0.059,R,0.0025,MDL,NA,2.7,R,NA,NA
2019-11-21T22:45:00Z,11336790,UTC,NA,0.09,R,0.01,DLDQC,NA,0.02,R,0.001,DLDQC,NA,0.43,R,0.04,DLDQC,NA,0.06,R,0.004,DLDQC,NA,0.69,R,0.05,DLDQC,NA,0.7,R,NA,NA,NA,0.8,R,0.1,MRL,NA,2.5,R,0.3,LRL,NA,0.06,R,0.00245048,MDL,NA,2.7,R,NA,NA
2019-12-19T22:00:00Z,11336790,UTC,NA,0.1,R,0.01,DLDQC,NA,0.02,R,0.001,DLDQC,NA,0.65,R,0.04,DLDQC,NA,0.07,R,0.004,DLDQC,NA,1.04,R,0.05,DLDQC,NA,0.4,R,0.1,MRL,NA,0.8,R,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-01-23T17:45:00Z,11336790,UTC,NA,0.1,R,0.01,DLDQC,NA,0.01,R,0.001,DLDQC,NA,0.42,R,0.04,DLDQC,NA,0.07,R,0.004,DLDQC,NA,0.72,R,0.05,DLDQC,NA,0.9,R,0.1,MRL,NA,1.1,R,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-24T20:00:00Z,11336790,UTC,NA,0.05,R,0.02,DLDQC,NA,0.01,R,0.001,DLDQC,NA,0.34,R,0.04,DLDQC,NA,0.07,R,0.004,DLDQC,NA,0.57,R,0.05,DLDQC,NA,0.7,R,0.1,MRL,NA,1.2,R,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021-03-02T22:15:00Z,11336790,UTC,NA,0.13,R,0.02,DLDQC,NA,0.01,R,0.001,DLDQC,NA,0.44,R,0.01,DLDQC,NA,0.08,R,0.004,DLDQC,NA,0.96,R,0.05,DLDQC,NA,1,R,0.1,MRL,NA,1.1,R,0.1,MRL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2015-09-14T22:19:00Z,11313460,UTC,NA,0.05,R,0.01,DLDQC,NA,0.016,R,0.001,DLDQC,NA,0.26,R,0.04,DLDQC,NA,0.098,R,0.004,DLDQC,NA,0.51,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,R,0.3,LRL,NA,0.063,R,0.00967,MDL,NA,2.9,R,NA,NA
2015-10-21T19:02:00Z,11313460,UTC,NA,0.06,R,0.01,DLDQC,NA,0.021,R,0.001,DLDQC,NA,0.369,R,0.04,DLDQC,NA,0.09,R,0.004,DLDQC,NA,0.52,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.2,R,0.3,LRL,NA,0.06,R,0.00967,MDL,NA,2.7,R,NA,NA
2016-04-18T22:30:00Z,11313460,UTC,NA,0.09,R,0.01,DLDQC,NA,0.009,R,0.001,DLDQC,NA,0.323,R,0.04,DLDQC,NA,0.069,R,0.004,DLDQC,NA,0.59,R,0.05,DLDQC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,R,0.6,LRL,NA,0.106,R,0.00967,MDL,NA,3.4,R,NA,NA
